A,Starter,gameid
Alex Oxlade-Chamberlain,0,541815
Aaron Ramsdale,1,541821
Steve Cook,1,541821
Nathan Aké,1,541821
Chris Mepham,1,541821
Charlie Daniels,1,541821
Adam Smith,1,541821
Philip Billing,1,541821
Jefferson Lerma,1,541821
Ryan Fraser,1,541821
Joshua King,1,541821
Callum Wilson,1,541821
Harry Wilson,0,541821
Jordon Ibe,0,541821
Dominic Solanke,0,541821
Hugo Lloris,1,541822
Davinson Sánchez,1,541822
Toby Alderweireld,1,541822
Danny Rose,1,541822
Kyle Walker-Peters,1,541822
Erik Lamela,1,541822
Harry Winks,1,541822
Moussa Sissoko,1,541822
Harry Kane,1,541822
Son Heung-Min,1,541822
Lucas Moura,1,541822
Ben Davies,0,541822
Christian Eriksen,0,541822
Giovani Lo Celso,0,541822
Rui Patrício,1,541816
Conor Coady,1,541816
Willy Boly,1,541816
Ryan Bennett,1,541816
João Moutinho,1,541816
Morgan Gibbs-White,1,541816
Rúben Neves,1,541816
Jonny,1,541816
Matthew Doherty,1,541816
Diogo Jota,1,541816
Raúl Jiménez,1,541816
Leander Dendoncker,0,541816
Pedro Neto,0,541816
Adama Traoré,0,541816
Angus Gunn,1,541809
Jannik Vestergaard,1,541809
Jan Bednarek,1,541809
Kevin Danso,1,541809
Cédric Soares,1,541809
Pierre-Emile Højbjerg,1,541809
Oriol Romeu,1,541809
Danny Ings,1,541809
Che Adams,1,541809
Sofiane Boufal,1,541809
James Ward-Prowse,1,541809
Maya Yoshida,0,541809
Shane Long,0,541809
Stuart Armstrong,0,541809
Kepa Arrizabalaga,1,541811
Kurt Zouma,1,541811
Fikayo Tomori,1,541811
Emerson Palmieri,1,541811
César Azpilicueta,1,541811
Jorginho,1,541811
Mateo Kovacic,1,541811
Ross Barkley,1,541811
Tammy Abraham,1,541811
Mason Mount,1,541811
Christian Pulisic,1,541811
Michy Batshuayi,0,541811
Willian,0,541811
Billy Gilmour,0,541811
Vicente Guaita,1,541805
Gary Cahill,1,541805
Martin Kelly,1,541805
Patrick van Aanholt,1,541805
Joel Ward,1,541805
Luka Milivojevic,1,541805
Cheikhou Kouyaté,1,541805
James McArthur,1,541805
Jordan Ayew,1,541805
Jeff Schlupp,1,541805
Wilfried Zaha,1,541805
Mamadou Sakho,0,541805
Christian Benteke,0,541805
Andros Townsend,0,541805
Kasper Schmeichel,1,541806
Çaglar Söyüncü,1,541806
Jonny Evans,1,541806
Wilfred Ndidi,1,541806
Ben Chilwell,1,541806
Ricardo Pereira,1,541806
James Maddison,1,541806
Youri Tielemans,1,541806
Harvey Barnes,1,541806
Marc Albrighton,1,541806
Jamie Vardy,1,541806
Christian Fuchs,0,541806
Hamza Choudhury,0,541806
Demarai Gray,0,541806
Ederson,1,541807
Aymeric Laporte,1,541807
Nicolás Otamendi,1,541807
Oleksandr Zinchenko,1,541807
Kyle Walker,1,541807
Rodri,1,541807
David Silva,1,541807
Kevin De Bruyne,1,541807
Sergio Agüero,1,541807
Raheem Sterling,1,541807
Riyad Mahrez,1,541807
Fernandinho,0,541807
Bernardo Silva,0,541807
Ilkay Gündogan,0,541807
Martin Dubravka,1,541813
Jamaal Lascelles,1,541813
Paul Dummett,1,541813
Fabian Schär,1,541813
Jetro Willems,1,541813
Emil Krafth,1,541813
Sean Longstaff,1,541813
Isaac Hayden,1,541813
Christian Atsu,1,541813
Miguel Almirón,1,541813
Joelinton,1,541813
Federico Fernández,0,541813
Javier Manquillo,0,541813
Yoshinori Muto,0,541813
Lukasz Fabianski,1,541810
Angelo Ogbonna,1,541810
Issa Diop,1,541810
Declan Rice,1,541810
Arthur Masuaku,1,541810
Ryan Fredericks,1,541810
Manuel Lanzini,1,541810
Mark Noble,1,541810
Felipe Anderson,1,541810
Andriy Yarmolenko,1,541810
Sébastian Haller,1,541810
Carlos Sánchez,0,541810
Pablo Fornals,0,541810
Robert Snodgrass,0,541810
Nick Pope,1,541808
Ben Mee,1,541808
James Tarkowski,1,541808
Erik Pieters,1,541808
Matthew Lowton,1,541808
Jack Cork,1,541808
Ashley Westwood,1,541808
Dwight McNeil,1,541808
Aaron Lennon,1,541808
Chris Wood,1,541808
Ashley Barnes,1,541808
Jay Rodriguez,0,541808
Jordan Pickford,1,541814
Yerry Mina,1,541814
Michael Keane,1,541814
Lucas Digne,1,541814
Seamus Coleman,1,541814
Gylfi Sigurdsson,1,541814
Fabian Delph,1,541814
André Gomes,1,541814
Moise Kean,1,541814
Alex Iwobi,1,541814
Richarlison,1,541814
Dominic Calvert-Lewin,0,541814
Bernard,0,541814
Bernd Leno,1,541812
David Luiz,1,541812
Sokratis Papastathopoulos,1,541812
Sead Kolasinac,1,541812
Ainsley Maitland-Niles,1,541812
Granit Xhaka,1,541812
Matteo Guendouzi,1,541812
Lucas Torreira,1,541812
Alexandre Lacazette,1,541812
Pierre-Emerick Aubameyang,1,541812
Nicolas Pépé,1,541812
Dani Ceballos,0,541812
Henrikh Mkhitaryan,0,541812
Adrián,1,541802
Virgil van Dijk,1,541802
Joël Matip,1,541802
Andy Robertson,1,541802
Trent Alexander-Arnold,1,541802
Fabinho,1,541802
Georginio Wijnaldum,1,541802
Alex Oxlade-Chamberlain,1,541802
Sadio Mané,1,541802
Divock Origi,1,541802
Mohamed Salah,1,541802
Xherdan Shaqiri,0,541802
James Milner,0,541802
Roberto Firmino,0,541802
Mathew Ryan,1,541796
Lewis Dunk,1,541796
Adam Webster,1,541796
Shane Duffy,1,541796
Davy Pröpper,1,541796
Dale Stephens,1,541796
Dan Burn,1,541796
Solly March,1,541796
Neal Maupay,1,541796
Glenn Murray,1,541796
Pascal Gross,1,541796
Gaëtan Bong,0,541796
Aaron Connolly,0,541796
Aaron Mooy,0,541796
David de Gea,1,541800
Harry Maguire,1,541800
Victor Lindelöf,1,541800
Ashley Young,1,541800
Aaron Wan-Bissaka,1,541800
Juan Mata,1,541800
Nemanja Matic,1,541800
Scott McTominay,1,541800
Marcus Rashford,1,541800
Daniel James,1,541800
Andreas Pereira,1,541800
Tahith Chong,0,541800
Fred,0,541800
Axel Tuanzebe,0,541800
Dean Henderson,1,541803
John Egan,1,541803
Jack O'Connell,1,541803
Chris Basham,1,541803
John Fleck,1,541803
John Lundstram,1,541803
Oliver Norwood,1,541803
Enda Stevens,1,541803
George Baldock,1,541803
Oliver McBurnie,1,541803
David McGoldrick,1,541803
Callum Robinson,0,541803
Lys Mousset,0,541803
Billy Sharp,0,541803
Hugo Lloris,1,541798
Jan Vertonghen,1,541798
Toby Alderweireld,1,541798
Danny Rose,1,541798
Serge Aurier,1,541798
Harry Winks,1,541798
Moussa Sissoko,1,541798
Harry Kane,1,541798
Son Heung-Min,1,541798
Christian Eriksen,1,541798
Erik Lamela,1,541798
Ben Davies,0,541798
Tanguy Ndombele,0,541798
Lucas Moura,0,541798
Rui Patrício,1,541797
Conor Coady,1,541797
Romain Saïss,1,541797
Jesús Vallejo,1,541797
João Moutinho,1,541797
Leander Dendoncker,1,541797
Rúben Neves,1,541797
Jonny,1,541797
Adama Traoré,1,541797
Diogo Jota,1,541797
Raúl Jiménez,1,541797
Patrick Cutrone,0,541797
Matthew Doherty,0,541797
Morgan Gibbs-White,0,541797
Tim Krul,1,541801
Ben Godfrey,1,541801
Ibrahim Amadou,1,541801
Jamal Lewis,1,541801
Sam Byram,1,541801
Marco Stiepermann,1,541801
Kenny McLean,1,541801
Alexander Tettey,1,541801
Teemu Pukki,1,541801
Todd Cantwell,1,541801
Emiliano Buendía,1,541801
Dennis Srbeny,0,541801
Josip Drmic,0,541801
Aaron Ramsdale,1,541799
Nathan Aké,1,541799
Steve Cook,1,541799
Diego Rico,1,541799
Jack Stacey,1,541799
Lewis Cook,1,541799
Philip Billing,1,541799
Joshua King,1,541799
Harry Wilson,1,541799
Callum Wilson,1,541799
Dominic Solanke,1,541799
Chris Mepham,0,541799
Jefferson Lerma,0,541799
Ryan Fraser,0,541799
Ben Foster,1,541795
Christian Kabasele,1,541795
Craig Dawson,1,541795
José Holebas,1,541795
Kiko,1,541795
Tom Cleverley,1,541795
Étienne Capoue,1,541795
Abdoulaye Doucouré,1,541795
Andre Gray,1,541795
Gerard Deulofeu,1,541795
Will Hughes,1,541795
Daryl Janmaat,0,541795
Ismaïla Sarr,0,541795
Roberto Pereyra,0,541795
Tom Heaton,1,541804
Tyrone Mings,1,541804
Björn Engels,1,541804
Neil Taylor,1,541804
Frédéric Guilbert,1,541804
Marvelous Nakamba,1,541804
Jack Grealish,1,541804
John McGinn,1,541804
Wesley,1,541804
Anwar El-Ghazi,1,541804
Jota,1,541804
Keinan Davis,0,541804
Douglas Luiz,0,541804
Ahmed El Mohamady,0,541804
Angus Gunn,1,541786
Jannik Vestergaard,1,541786
Jan Bednarek,1,541786
Cédric Soares,1,541786
Kevin Danso,1,541786
Pierre-Emile Højbjerg,1,541786
Oriol Romeu,1,541786
Che Adams,1,541786
Nathan Redmond,1,541786
Sofiane Boufal,1,541786
James Ward-Prowse,1,541786
Ryan Bertrand,0,541786
Danny Ings,0,541786
Stuart Armstrong,0,541786
Kasper Schmeichel,1,541792
Çaglar Söyüncü,1,541792
Jonny Evans,1,541792
Wilfred Ndidi,1,541792
Ben Chilwell,1,541792
Ricardo Pereira,1,541792
James Maddison,1,541792
Youri Tielemans,1,541792
Harvey Barnes,1,541792
Ayoze Pérez,1,541792
Jamie Vardy,1,541792
Hamza Choudhury,0,541792
Demarai Gray,0,541792
Dennis Praet,0,541792
Nick Pope,1,541790
Ben Mee,1,541790
James Tarkowski,1,541790
Erik Pieters,1,541790
Matthew Lowton,1,541790
Jack Cork,1,541790
Ashley Westwood,1,541790
Dwight McNeil,1,541790
Jeff Hendrick,1,541790
Chris Wood,1,541790
Ashley Barnes,1,541790
Aaron Lennon,0,541790
Robbie Brady,0,541790
Jay Rodriguez,0,541790
Jordan Pickford,1,541791
Yerry Mina,1,541791
Michael Keane,1,541791
Lucas Digne,1,541791
Seamus Coleman,1,541791
Gylfi Sigurdsson,1,541791
Fabian Delph,1,541791
Morgan Schneiderlin,1,541791
Moise Kean,1,541791
Bernard,1,541791
Richarlison,1,541791
Theo Walcott,0,541791
Alex Iwobi,0,541791
Cenk Tosun,0,541791
Ederson,1,541793
Fernandinho,1,541793
Nicolás Otamendi,1,541793
Benjamin Mendy,1,541793
Kyle Walker,1,541793
Rodri,1,541793
David Silva,1,541793
Kevin De Bruyne,1,541793
Sergio Agüero,1,541793
Bernardo Silva,1,541793
Riyad Mahrez,1,541793
Eric García,0,541793
Angeliño,0,541793
João Cancelo,0,541793
Martin Dubravka,1,541787
Jamaal Lascelles,1,541787
Paul Dummett,1,541787
Fabian Schär,1,541787
Jetro Willems,1,541787
Javier Manquillo,1,541787
Jonjo Shelvey,1,541787
Isaac Hayden,1,541787
Christian Atsu,1,541787
Miguel Almirón,1,541787
Joelinton,1,541787
Andy Carroll,0,541787
Ki Sung-Yueng,0,541787
Allan Saint-Maximin,0,541787
Vicente Guaita,1,541794
Mamadou Sakho,1,541794
Gary Cahill,1,541794
Patrick van Aanholt,1,541794
Joel Ward,1,541794
Cheikhou Kouyaté,1,541794
James McArthur,1,541794
Luka Milivojevic,1,541794
Jeff Schlupp,1,541794
Wilfried Zaha,1,541794
Jordan Ayew,1,541794
James McCarthy,0,541794
Christian Benteke,0,541794
Lukasz Fabianski,1,541789
Angelo Ogbonna,1,541789
Issa Diop,1,541789
Declan Rice,1,541789
Aaron Cresswell,1,541789
Ryan Fredericks,1,541789
Pablo Fornals,1,541789
Mark Noble,1,541789
Felipe Anderson,1,541789
Andriy Yarmolenko,1,541789
Sébastian Haller,1,541789
Pablo Zabaleta,0,541789
Jack Wilshere,0,541789
Robert Snodgrass,0,541789
Bernd Leno,1,541785
David Luiz,1,541785
Sokratis Papastathopoulos,1,541785
Sead Kolasinac,1,541785
Ainsley Maitland-Niles,1,541785
Dani Ceballos,1,541785
Granit Xhaka,1,541785
Matteo Guendouzi,1,541785
Pierre-Emerick Aubameyang,1,541785
Bukayo Saka,1,541785
Nicolas Pépé,1,541785
Lucas Torreira,0,541785
Joseph Willock,0,541785
Calum Chambers,0,541785
Kepa Arrizabalaga,1,541788
Fikayo Tomori,1,541788
Andreas Christensen,1,541788
Emerson Palmieri,1,541788
César Azpilicueta,1,541788
Jorginho,1,541788
Mateo Kovacic,1,541788
N'Golo Kanté,1,541788
Tammy Abraham,1,541788
Mason Mount,1,541788
Willian,1,541788
Kurt Zouma,0,541788
Marcos Alonso,0,541788
Michy Batshuayi,0,541788
Dean Henderson,1,541778
John Egan,1,541778
Jack O'Connell,1,541778
Chris Basham,1,541778
John Fleck,1,541778
John Lundstram,1,541778
Oliver Norwood,1,541778
Enda Stevens,1,541778
George Baldock,1,541778
Oliver McBurnie,1,541778
Callum Robinson,1,541778
Leon Clarke,0,541778
Lys Mousset,0,541778
Aaron Ramsdale,1,541784
Nathan Aké,1,541784
Steve Cook,1,541784
Diego Rico,1,541784
Jack Stacey,1,541784
Jefferson Lerma,1,541784
Philip Billing,1,541784
Joshua King,1,541784
Harry Wilson,1,541784
Dominic Solanke,1,541784
Callum Wilson,1,541784
Lewis Cook,0,541784
Simon Francis,0,541784
Arnaut Danjuma,0,541784
Tom Heaton,1,541777
Tyrone Mings,1,541777
Björn Engels,1,541777
Matt Targett,1,541777
Frédéric Guilbert,1,541777
Marvelous Nakamba,1,541777
Conor Hourihane,1,541777
John McGinn,1,541777
Wesley,1,541777
Jack Grealish,1,541777
Anwar El-Ghazi,1,541777
Neil Taylor,0,541777
Keinan Davis,0,541777
Trézéguet,0,541777
Kepa Arrizabalaga,1,541776
Fikayo Tomori,1,541776
Andreas Christensen,1,541776
Marcos Alonso,1,541776
César Azpilicueta,1,541776
Jorginho,1,541776
Mason Mount,1,541776
Ross Barkley,1,541776
Tammy Abraham,1,541776
Willian,1,541776
Pedro,1,541776
Mateo Kovacic,0,541776
Michy Batshuayi,0,541776
Callum Hudson-Odoi,0,541776
Vicente Guaita,1,541781
Gary Cahill,1,541781
Martin Kelly,1,541781
Patrick van Aanholt,1,541781
Joel Ward,1,541781
Cheikhou Kouyaté,1,541781
James McArthur,1,541781
Luka Milivojevic,1,541781
Jeff Schlupp,1,541781
Wilfried Zaha,1,541781
Jordan Ayew,1,541781
Andros Townsend,0,541781
James McCarthy,0,541781
Max Meyer,0,541781
Hugo Lloris,1,541782
Jan Vertonghen,1,541782
Toby Alderweireld,1,541782
Danny Rose,1,541782
Serge Aurier,1,541782
Christian Eriksen,1,541782
Tanguy Ndombele,1,541782
Harry Winks,1,541782
Harry Kane,1,541782
Son Heung-Min,1,541782
Moussa Sissoko,1,541782
Eric Dier,0,541782
Victor Wanyama,0,541782
Erik Lamela,0,541782
Rui Patrício,1,541783
Conor Coady,1,541783
Romain Saïss,1,541783
Willy Boly,1,541783
João Moutinho,1,541783
Leander Dendoncker,1,541783
Jonny,1,541783
Matthew Doherty,1,541783
Raúl Jiménez,1,541783
Pedro Neto,1,541783
Adama Traoré,1,541783
Patrick Cutrone,0,541783
Morgan Gibbs-White,0,541783
Rúben Neves,0,541783
Jordan Pickford,1,541779
Yerry Mina,1,541779
Michael Keane,1,541779
Lucas Digne,1,541779
Seamus Coleman,1,541779
Gylfi Sigurdsson,1,541779
Fabian Delph,1,541779
Morgan Schneiderlin,1,541779
Dominic Calvert-Lewin,1,541779
Richarlison,1,541779
Theo Walcott,1,541779
Tom Davies,0,541779
Alex Iwobi,0,541779
Kasper Schmeichel,1,541780
Çaglar Söyüncü,1,541780
Jonny Evans,1,541780
Wilfred Ndidi,1,541780
Ben Chilwell,1,541780
Ricardo Pereira,1,541780
Youri Tielemans,1,541780
Dennis Praet,1,541780
Harvey Barnes,1,541780
Ayoze Pérez,1,541780
Jamie Vardy,1,541780
Hamza Choudhury,0,541780
Marc Albrighton,0,541780
Demarai Gray,0,541780
David de Gea,1,541775
Harry Maguire,1,541775
Victor Lindelöf,1,541775
Axel Tuanzebe,1,541775
Ashley Young,1,541775
Jesse Lingard,1,541775
Paul Pogba,1,541775
Scott McTominay,1,541775
Marcus Rashford,1,541775
Daniel James,1,541775
Andreas Pereira,1,541775
Fred,0,541775
Mason Greenwood,0,541775
Mathew Ryan,1,541773
Lewis Dunk,1,541773
Adam Webster,1,541773
Dan Burn,1,541773
Martín Montoya,1,541773
Dale Stephens,1,541773
Steven Alzate,1,541773
Aaron Mooy,1,541773
Pascal Gross,1,541773
Aaron Connolly,1,541773
Neal Maupay,1,541773
Glenn Murray,0,541773
Gaëtan Bong,0,541773
Yves Bissouma,0,541773
Nick Pope,1,541769
Ben Mee,1,541769
James Tarkowski,1,541769
Erik Pieters,1,541769
Matthew Lowton,1,541769
Ashley Westwood,1,541769
Jeff Hendrick,1,541769
Dwight McNeil,1,541769
Jóhann Gudmundsson,1,541769
Ashley Barnes,1,541769
Chris Wood,1,541769
Charlie Taylor,0,541769
Aaron Lennon,0,541769
Jay Rodriguez,0,541769
Adrián,1,541770
Virgil van Dijk,1,541770
Dejan Lovren,1,541770
Andy Robertson,1,541770
Trent Alexander-Arnold,1,541770
Fabinho,1,541770
James Milner,1,541770
Georginio Wijnaldum,1,541770
Mohamed Salah,1,541770
Roberto Firmino,1,541770
Sadio Mané,1,541770
Jordan Henderson,0,541770
Adam Lallana,0,541770
Divock Origi,0,541770
Michael McGovern,1,541765
Ben Godfrey,1,541765
Ibrahim Amadou,1,541765
Jamal Lewis,1,541765
Max Aarons,1,541765
Marco Stiepermann,1,541765
Kenny McLean,1,541765
Moritz Leitner,1,541765
Teemu Pukki,1,541765
Todd Cantwell,1,541765
Emiliano Buendía,1,541765
Patrick Roberts,0,541765
Josip Drmic,0,541765
Dennis Srbeny,0,541765
Ben Foster,1,541772
Sebastian Prödl,1,541772
Christian Kabasele,1,541772
Craig Cathcart,1,541772
José Holebas,1,541772
Daryl Janmaat,1,541772
Abdoulaye Doucouré,1,541772
Roberto Pereyra,1,541772
Tom Cleverley,1,541772
Andre Gray,1,541772
Danny Welbeck,1,541772
Craig Dawson,0,541772
Gerard Deulofeu,0,541772
Ismaïla Sarr,0,541772
Roberto,1,541768
Angelo Ogbonna,1,541768
Issa Diop,1,541768
Declan Rice,1,541768
Aaron Cresswell,1,541768
Ryan Fredericks,1,541768
Manuel Lanzini,1,541768
Mark Noble,1,541768
Felipe Anderson,1,541768
Andriy Yarmolenko,1,541768
Sébastian Haller,1,541768
Pablo Zabaleta,0,541768
Pablo Fornals,0,541768
Jack Wilshere,0,541768
Bernd Leno,1,541766
David Luiz,1,541766
Sokratis Papastathopoulos,1,541766
Sead Kolasinac,1,541766
Calum Chambers,1,541766
Dani Ceballos,1,541766
Granit Xhaka,1,541766
Matteo Guendouzi,1,541766
Pierre-Emerick Aubameyang,1,541766
Bukayo Saka,1,541766
Nicolas Pépé,1,541766
Joseph Willock,0,541766
Lucas Torreira,0,541766
Gabriel Martinelli,0,541766
Ederson,1,541774
Fernandinho,1,541774
Nicolás Otamendi,1,541774
João Cancelo,1,541774
Kyle Walker,1,541774
David Silva,1,541774
Rodri,1,541774
Ilkay Gündogan,1,541774
Sergio Agüero,1,541774
Raheem Sterling,1,541774
Riyad Mahrez,1,541774
Oleksandr Zinchenko,0,541774
Gabriel Jesus,0,541774
Bernardo Silva,0,541774
Angus Gunn,1,541767
Maya Yoshida,1,541767
Jan Bednarek,1,541767
Ryan Bertrand,1,541767
Yan Valery,1,541767
Oriol Romeu,1,541767
Pierre-Emile Højbjerg,1,541767
James Ward-Prowse,1,541767
Danny Ings,1,541767
Shane Long,1,541767
Nathan Redmond,1,541767
Che Adams,0,541767
Michael Obafemi,0,541767
Sofiane Boufal,0,541767
Martin Dubravka,1,541771
Jamaal Lascelles,1,541771
Ciaran Clark,1,541771
Fabian Schär,1,541771
Jetro Willems,1,541771
DeAndre Yedlin,1,541771
Sean Longstaff,1,541771
Matthew Longstaff,1,541771
Allan Saint-Maximin,1,541771
Miguel Almirón,1,541771
Joelinton,1,541771
Christian Atsu,0,541771
Emil Krafth,0,541771
Andy Carroll,0,541771
Tim Krul,1,541733
Ben Godfrey,1,541733
Alexander Tettey,1,541733
Jamal Lewis,1,541733
Max Aarons,1,541733
Marco Stiepermann,1,541733
Kenny McLean,1,541733
Tom Trybull,1,541733
Teemu Pukki,1,541733
Onel Hernández,1,541733
Emiliano Buendía,1,541733
Mario Vrancic,0,541733
Josip Drmic,0,541733
Todd Cantwell,0,541733
Jordan Pickford,1,541764
Yerry Mina,1,541764
Michael Keane,1,541764
Lucas Digne,1,541764
Djibril Sidibé,1,541764
Alex Iwobi,1,541764
Tom Davies,1,541764
André Gomes,1,541764
Richarlison,1,541764
Bernard,1,541764
Theo Walcott,1,541764
Mason Holgate,0,541764
Gylfi Sigurdsson,0,541764
Moise Kean,0,541764
Aaron Ramsdale,1,541761
Nathan Aké,1,541761
Steve Cook,1,541761
Diego Rico,1,541761
Adam Smith,1,541761
Philip Billing,1,541761
Lewis Cook,1,541761
Ryan Fraser,1,541761
Harry Wilson,1,541761
Dominic Solanke,1,541761
Callum Wilson,1,541761
Arnaut Danjuma,0,541761
Joshua King,0,541761
Tom Heaton,1,541756
Tyrone Mings,1,541756
Björn Engels,1,541756
Matt Targett,1,541756
Frédéric Guilbert,1,541756
Marvelous Nakamba,1,541756
Conor Hourihane,1,541756
John McGinn,1,541756
Wesley,1,541756
Jack Grealish,1,541756
Anwar El-Ghazi,1,541756
Trézéguet,0,541756
Keinan Davis,0,541756
Douglas Luiz,0,541756
Kepa Arrizabalaga,1,541760
Fikayo Tomori,1,541760
Kurt Zouma,1,541760
Marcos Alonso,1,541760
César Azpilicueta,1,541760
Jorginho,1,541760
Mason Mount,1,541760
Ross Barkley,1,541760
Tammy Abraham,1,541760
Callum Hudson-Odoi,1,541760
Willian,1,541760
Christian Pulisic,0,541760
Mateo Kovacic,0,541760
Reece James,0,541760
Kasper Schmeichel,1,541757
Çaglar Söyüncü,1,541757
Jonny Evans,1,541757
Wilfred Ndidi,1,541757
Ben Chilwell,1,541757
Ricardo Pereira,1,541757
James Maddison,1,541757
Youri Tielemans,1,541757
Harvey Barnes,1,541757
Ayoze Pérez,1,541757
Jamie Vardy,1,541757
Dennis Praet,0,541757
Wes Morgan,0,541757
Demarai Gray,0,541757
Paulo Gazzaniga,1,541763
Davinson Sánchez,1,541763
Jan Vertonghen,1,541763
Toby Alderweireld,1,541763
Harry Winks,1,541763
Moussa Sissoko,1,541763
Danny Rose,1,541763
Serge Aurier,1,541763
Harry Kane,1,541763
Dele Alli,1,541763
Lucas Moura,1,541763
Son Heung-Min,0,541763
Tanguy Ndombele,0,541763
Erik Lamela,0,541763
Rui Patrício,1,541762
Conor Coady,1,541762
Willy Boly,1,541762
Ryan Bennett,1,541762
João Moutinho,1,541762
Leander Dendoncker,1,541762
Rúben Neves,1,541762
Jonny,1,541762
Adama Traoré,1,541762
Patrick Cutrone,1,541762
Raúl Jiménez,1,541762
Jesús Vallejo,0,541762
Matthew Doherty,0,541762
Diogo Jota,0,541762
Wayne Hennessey,1,541759
Gary Cahill,1,541759
James Tomkins,1,541759
Patrick van Aanholt,1,541759
Joel Ward,1,541759
James McArthur,1,541759
Cheikhou Kouyaté,1,541759
Luka Milivojevic,1,541759
Jeff Schlupp,1,541759
Wilfried Zaha,1,541759
Jordan Ayew,1,541759
Scott Dann,0,541759
Christian Benteke,0,541759
Andros Townsend,0,541759
David de Gea,1,541758
